file	percent	reads	taxon_id	taxon_name
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2502781	taxonid:2502781
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2509456	taxonid:2509456
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2572594	taxonid:2572594
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2675298	taxonid:2675298
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2714353	taxonid:2714353
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2714927	taxonid:2714927
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2714929	taxonid:2714929
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2778078	taxonid:2778078
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2829812	taxonid:2829812
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2830782	taxonid:2830782
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2856519	taxonid:2856519
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2875764	taxonid:2875764
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2893886	taxonid:2893886
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2898187	taxonid:2898187
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2903900	taxonid:2903900
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000015	2	2914041	taxonid:2914041
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	52	taxonid:52
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	72	taxonid:72
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	214	taxonid:214
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	292	taxonid:292
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	353	taxonid:353
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	542	taxonid:542
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	777	taxonid:777
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	849	taxonid:849
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	926	taxonid:926
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1094	taxonid:1094
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1219	taxonid:1219
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1283	taxonid:1283
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1340	taxonid:1340
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1405	taxonid:1405
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1455	taxonid:1455
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1515	taxonid:1515
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1599	taxonid:1599
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1703	taxonid:1703
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1919	taxonid:1919
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2039	taxonid:2039
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2094	taxonid:2094
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2096	taxonid:2096
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2145	taxonid:2145
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2215	taxonid:2215
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2702	taxonid:2702
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2734	taxonid:2734
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2738	taxonid:2738
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2751	taxonid:2751
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	13690	taxonid:13690
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	28038	taxonid:28038
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	28090	taxonid:28090
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	28112	taxonid:28112
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	28223	taxonid:28223
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	29388	taxonid:29388
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	29405	taxonid:29405
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	29556	taxonid:29556
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	31909	taxonid:31909
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	33011	taxonid:33011
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	33033	taxonid:33033
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	33043	taxonid:33043
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	33962	taxonid:33962
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	34061	taxonid:34061
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	40545	taxonid:40545
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	43669	taxonid:43669
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	44574	taxonid:44574
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	45243	taxonid:45243
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	51229	taxonid:51229
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	54571	taxonid:54571
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	66374	taxonid:66374
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	68280	taxonid:68280
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	71433	taxonid:71433
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	76335	taxonid:76335
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	77635	taxonid:77635
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	79880	taxonid:79880
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	82633	taxonid:82633
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	84032	taxonid:84032
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	95485	taxonid:95485
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	96773	taxonid:96773
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	99598	taxonid:99598
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	101385	taxonid:101385
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	104609	taxonid:104609
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	114186	taxonid:114186
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	119394	taxonid:119394
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	133453	taxonid:133453
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	147206	taxonid:147206
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	158849	taxonid:158849
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	171279	taxonid:171279
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	171285	taxonid:171285
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	181486	taxonid:181486
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	189426	taxonid:189426
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	195105	taxonid:195105
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	205844	taxonid:205844
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	209247	taxonid:209247
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	216465	taxonid:216465
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	216938	taxonid:216938
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	228899	taxonid:228899
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	244566	taxonid:244566
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	246787	taxonid:246787
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	247481	taxonid:247481
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	279828	taxonid:279828
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	280236	taxonid:280236
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	281093	taxonid:281093
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	281120	taxonid:281120
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	285578	taxonid:285578
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	290110	taxonid:290110
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	293387	taxonid:293387
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	301585	taxonid:301585
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	312277	taxonid:312277
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	332249	taxonid:332249
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	338645	taxonid:338645
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	386490	taxonid:386490
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	398049	taxonid:398049
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	415229	taxonid:415229
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	431057	taxonid:431057
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	447217	taxonid:447217
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	513050	taxonid:513050
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	553814	taxonid:553814
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	556325	taxonid:556325
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	593909	taxonid:593909
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	649756	taxonid:649756
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	656366	taxonid:656366
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	661488	taxonid:661488
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	662548	taxonid:662548
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	693075	taxonid:693075
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	693750	taxonid:693750
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	713887	taxonid:713887
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	714067	taxonid:714067
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	751944	taxonid:751944
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	754517	taxonid:754517
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	998845	taxonid:998845
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1007105	taxonid:1007105
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1041504	taxonid:1041504
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1069221	taxonid:1069221
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1166950	taxonid:1166950
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1178515	taxonid:1178515
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1178516	taxonid:1178516
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1178778	taxonid:1178778
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1282737	taxonid:1282737
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1295609	taxonid:1295609
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1336794	taxonid:1336794
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1458425	taxonid:1458425
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1484118	taxonid:1484118
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1492737	taxonid:1492737
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1538158	taxonid:1538158
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1548548	taxonid:1548548
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1579979	taxonid:1579979
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1604004	taxonid:1604004
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1608628	taxonid:1608628
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1609559	taxonid:1609559
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1609758	taxonid:1609758
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1727163	taxonid:1727163
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1737490	taxonid:1737490
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1750598	taxonid:1750598
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1755811	taxonid:1755811
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1774273	taxonid:1774273
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1795630	taxonid:1795630
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1806885	taxonid:1806885
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1809410	taxonid:1809410
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1823759	taxonid:1823759
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1826607	taxonid:1826607
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1842537	taxonid:1842537
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1850246	taxonid:1850246
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1851514	taxonid:1851514
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1852373	taxonid:1852373
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1855823	taxonid:1855823
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1903704	taxonid:1903704
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1914461	taxonid:1914461
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1922217	taxonid:1922217
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1931241	taxonid:1931241
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1936021	taxonid:1936021
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1960083	taxonid:1960083
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	1977088	taxonid:1977088
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2006115	taxonid:2006115
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2023229	taxonid:2023229
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2051552	taxonid:2051552
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2093824	taxonid:2093824
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2094025	taxonid:2094025
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2170745	taxonid:2170745
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2213194	taxonid:2213194
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2294119	taxonid:2294119
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2320867	taxonid:2320867
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2341117	taxonid:2341117
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2480625	taxonid:2480625
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2498135	taxonid:2498135
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2518177	taxonid:2518177
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2527995	taxonid:2527995
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2567881	taxonid:2567881
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2571746	taxonid:2571746
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2576891	taxonid:2576891
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2590012	taxonid:2590012
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2591109	taxonid:2591109
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2593653	taxonid:2593653
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2607662	taxonid:2607662
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2608982	taxonid:2608982
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2613965	taxonid:2613965
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2672569	taxonid:2672569
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2681549	taxonid:2681549
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2686077	taxonid:2686077
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2689109	taxonid:2689109
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2704465	taxonid:2704465
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2710758	taxonid:2710758
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2711328	taxonid:2711328
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2714923	taxonid:2714923
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2714947	taxonid:2714947
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2726122	taxonid:2726122
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2728020	taxonid:2728020
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2730360	taxonid:2730360
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2733487	taxonid:2733487
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2739062	taxonid:2739062
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2742132	taxonid:2742132
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2742145	taxonid:2742145
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2743001	taxonid:2743001
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2745560	taxonid:2745560
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2759526	taxonid:2759526
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2762323	taxonid:2762323
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2762729	taxonid:2762729
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2763006	taxonid:2763006
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2764326	taxonid:2764326
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2770551	taxonid:2770551
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2771012	taxonid:2771012
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2772401	taxonid:2772401
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2775246	taxonid:2775246
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2779360	taxonid:2779360
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2785331	taxonid:2785331
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2789776	taxonid:2789776
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2795687	taxonid:2795687
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2802975	taxonid:2802975
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2806347	taxonid:2806347
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2817656	taxonid:2817656
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2818493	taxonid:2818493
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2819979	taxonid:2819979
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2819993	taxonid:2819993
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2822368	taxonid:2822368
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2836373	taxonid:2836373
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2842453	taxonid:2842453
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2849501	taxonid:2849501
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2859228	taxonid:2859228
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2878534	taxonid:2878534
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2896849	taxonid:2896849
SRR12875570_pe-SRR12875570-kaiju.tsv	0.000007	1	2918453	taxonid:2918453
SRR12875570_pe-SRR12875570-kaiju.tsv	97.195282	13328019	10239	Viruses
SRR12875570_pe-SRR12875570-kaiju.tsv	0.115864	15888	NA	cannot be assigned to a (non-viral) species
SRR12875570_pe-SRR12875570-kaiju.tsv	2.566767	351971	NA	unclassified
